,Entity,Code,Year,Hydro (TWh growth – sub method),color
3187,Slovakia,SVK,1995,1.4580000000000002,D
3188,Slovakia,SVK,1996,-1.814,E
3189,Slovakia,SVK,1997,-0.45299999999999996,E
3190,Slovakia,SVK,1998,0.564,D
3191,Slovakia,SVK,1999,0.575,D
3192,Slovakia,SVK,2000,0.392,D
3193,Slovakia,SVK,2001,0.778,D
3194,Slovakia,SVK,2002,0.847,D
3195,Slovakia,SVK,2003,-5.487,F
3196,Slovakia,SVK,2004,1.851,D
3197,Slovakia,SVK,2005,1.349,D
3198,Slovakia,SVK,2006,-0.718,E
3199,Slovakia,SVK,2007,0.037000000000000005,D
3200,Slovakia,SVK,2008,-0.7020000000000001,E
3201,Slovakia,SVK,2009,0.836,D
3202,Slovakia,SVK,2010,1.6840000000000002,D
3203,Slovakia,SVK,2011,-3.867,E
3204,Slovakia,SVK,2012,0.8959999999999999,D
3205,Slovakia,SVK,2013,1.8219999999999998,D
3206,Slovakia,SVK,2014,-1.1540000000000001,E
3207,Slovakia,SVK,2015,-0.703,E
3208,Slovakia,SVK,2016,0.42700000000000005,D
3209,Slovakia,SVK,2017,0.094,D
3210,Slovakia,SVK,2018,-1.8869999999999998,E
3211,Slovakia,SVK,2019,1.594,D
3212,Slovenia,SVN,1991,1.761,D
3213,Slovenia,SVN,1992,-0.514,E
3214,Slovenia,SVN,1993,-1.078,E
3215,Slovenia,SVN,1994,1.011,D
3216,Slovenia,SVN,1995,-0.408,E
3217,Slovenia,SVN,1996,1.156,D
3218,Slovenia,SVN,1997,-1.6030000000000002,E
3219,Slovenia,SVN,1998,0.997,D
3220,Slovenia,SVN,1999,0.8029999999999999,D
3221,Slovenia,SVN,2000,0.264,D
3222,Slovenia,SVN,2001,-0.174,E
3223,Slovenia,SVN,2002,-1.392,E
3224,Slovenia,SVN,2003,-1.028,E
3225,Slovenia,SVN,2004,3.029,D
3226,Slovenia,SVN,2005,-1.776,E
3227,Slovenia,SVN,2006,0.289,D
3228,Slovenia,SVN,2007,-0.9229999999999999,E
3229,Slovenia,SVN,2008,1.931,D
3230,Slovenia,SVN,2009,1.7630000000000001,D
3231,Slovenia,SVN,2010,-0.59,E
3232,Slovenia,SVN,2011,-2.549,E
3233,Slovenia,SVN,2012,0.812,D
3234,Slovenia,SVN,2013,1.808,D
3235,Slovenia,SVN,2014,3.6519999999999997,D
3236,Slovenia,SVN,2015,-5.87,F
3237,Slovenia,SVN,2016,1.6909999999999998,D
3238,Slovenia,SVN,2017,-1.653,E
3239,Slovenia,SVN,2018,2.021,D
3240,Slovenia,SVN,2019,-0.8109999999999999,E
3241,South Africa,ZAF,1966,-0.003,E
3242,South Africa,ZAF,1967,-0.027999999999999997,E
3243,South Africa,ZAF,1968,-0.006,E
3244,South Africa,ZAF,1969,-0.008,E
3245,South Africa,ZAF,1970,0.011000000000000001,D
3246,South Africa,ZAF,1971,0.242,D
3247,South Africa,ZAF,1972,2.006,D
3248,South Africa,ZAF,1973,0.419,D
3249,South Africa,ZAF,1974,0.408,D
3250,South Africa,ZAF,1975,-0.033,E
3251,South Africa,ZAF,1976,2.1,D
3252,South Africa,ZAF,1977,0.18899999999999997,D
3253,South Africa,ZAF,1978,-0.10300000000000001,E
3254,South Africa,ZAF,1979,-2.119,E
3255,South Africa,ZAF,1980,-0.42200000000000004,E
3256,South Africa,ZAF,1981,1.8359999999999999,D
3257,South Africa,ZAF,1982,-1.7690000000000001,E
3258,South Africa,ZAF,1983,-1.169,E
3259,South Africa,ZAF,1984,-0.09699999999999999,E
3260,South Africa,ZAF,1985,0.17800000000000002,D
3261,South Africa,ZAF,1986,2.775,D
3262,South Africa,ZAF,1987,-0.017,E
3263,South Africa,ZAF,1988,4.292,D
3264,South Africa,ZAF,1989,-1.119,E
3265,South Africa,ZAF,1990,-4.8580000000000005,E
3266,South Africa,ZAF,1991,2.694,D
3267,South Africa,ZAF,1992,-3.411,E
3268,South Africa,ZAF,1993,-1.683,E
3269,South Africa,ZAF,1994,2.5780000000000003,D
3270,South Africa,ZAF,1995,-1.514,E
3271,South Africa,ZAF,1996,2.194,D
3272,South Africa,ZAF,1997,2.147,D
3273,South Africa,ZAF,1998,-1.381,E
3274,South Africa,ZAF,1999,-2.414,E
3275,South Africa,ZAF,2000,1.042,D
3276,South Africa,ZAF,2001,1.6909999999999998,D
3277,South Africa,ZAF,2002,0.965,D
3278,South Africa,ZAF,2003,-3.46,E
3279,South Africa,ZAF,2004,0.317,D
3280,South Africa,ZAF,2005,1.011,D
3281,South Africa,ZAF,2006,4.162,D
3282,South Africa,ZAF,2007,-0.133,E
3283,South Africa,ZAF,2008,-4.287,E
3284,South Africa,ZAF,2009,0.483,D
3285,South Africa,ZAF,2010,-0.828,E
3286,South Africa,ZAF,2011,4.96,D
3287,South Africa,ZAF,2012,-5.316,F
3288,South Africa,ZAF,2013,0.203,D
3289,South Africa,ZAF,2014,1.742,D
3290,South Africa,ZAF,2015,-2.542,E
3291,South Africa,ZAF,2016,-0.266,E
3292,South Africa,ZAF,2017,0.41700000000000004,D
3293,South Africa,ZAF,2018,-0.289,E
3294,South Africa,ZAF,2019,-0.006999999999999999,E
3295,South Korea,KOR,1966,0.764,D
3296,South Korea,KOR,1967,-0.08900000000000001,E
3297,South Korea,KOR,1968,-0.066,E
3298,South Korea,KOR,1969,1.386,D
3299,South Korea,KOR,1970,-0.5770000000000001,E
3300,South Korea,KOR,1971,0.276,D
3301,South Korea,KOR,1972,0.134,D
3302,South Korea,KOR,1973,-0.23199999999999998,E
3303,South Korea,KOR,1974,1.726,D
3304,South Korea,KOR,1975,-0.62,E
3305,South Korea,KOR,1976,0.294,D
3306,South Korea,KOR,1977,-1.1,E
3307,South Korea,KOR,1978,1.1520000000000001,D
3308,South Korea,KOR,1979,1.357,D
3309,South Korea,KOR,1980,-1.044,E
3310,South Korea,KOR,1981,1.881,D
3311,South Korea,KOR,1982,-2.451,E
3312,South Korea,KOR,1983,1.608,D
3313,South Korea,KOR,1984,-0.8220000000000001,E
3314,South Korea,KOR,1985,3.2969999999999997,D
3315,South Korea,KOR,1986,-0.209,E
3316,South Korea,KOR,1987,2.376,D
3317,South Korea,KOR,1988,-5.495,F
3318,South Korea,KOR,1989,2.713,D
3319,South Korea,KOR,1990,4.7780000000000005,D
3320,South Korea,KOR,1991,-3.3280000000000003,E
3321,South Korea,KOR,1992,-1.079,E
3322,South Korea,KOR,1993,3.139,D
3323,South Korea,KOR,1994,-5.226,F
3324,South Korea,KOR,1995,1.15,D
3325,South Korea,KOR,1996,-0.932,E
3326,South Korea,KOR,1997,1.082,D
3327,South Korea,KOR,1998,4.071000000000001,D
3328,South Korea,KOR,1999,-0.33399999999999996,E
3329,South Korea,KOR,2000,-0.41600000000000004,E
3330,South Korea,KOR,2001,-4.708,E
3331,South Korea,KOR,2002,2.434,D
3332,South Korea,KOR,2003,4.446000000000001,D
3333,South Korea,KOR,2004,-1.64,E
3334,South Korea,KOR,2005,-1.7890000000000001,E
3335,South Korea,KOR,2006,-0.612,E
3336,South Korea,KOR,2007,0.37799999999999995,D
3337,South Korea,KOR,2008,-1.5419999999999998,E
3338,South Korea,KOR,2009,-0.7240000000000001,E
3339,South Korea,KOR,2010,2.22,D
3340,South Korea,KOR,2011,2.314,D
3341,South Korea,KOR,2012,-1.581,E
3342,South Korea,KOR,2013,0.648,D
3343,South Korea,KOR,2014,-3.9789999999999996,E
3344,South Korea,KOR,2015,-1.574,E
3345,South Korea,KOR,2016,1.73,D
3346,South Korea,KOR,2017,-0.136,E
3347,South Korea,KOR,2018,1.327,D
3348,South Korea,KOR,2019,-1.476,E
3349,Spain,ESP,1966,21.031,B
3350,Spain,ESP,1967,-12.780999999999999,G
3351,Spain,ESP,1968,4.808,D
3352,Spain,ESP,1969,17.264,B
3353,Spain,ESP,1970,-7.864,F
3354,Spain,ESP,1971,11.232999999999999,B
3355,Spain,ESP,1972,10.147,B
3356,Spain,ESP,1973,-18.214000000000002,G
3357,Spain,ESP,1974,4.6,D
3358,Spain,ESP,1975,-12.508,G
3359,Spain,ESP,1976,-14.258,G
3360,Spain,ESP,1977,51.933,A
3361,Spain,ESP,1978,1.7309999999999999,D
3362,Spain,ESP,1979,17.072,B
3363,Spain,ESP,1980,-46.797,H
3364,Spain,ESP,1981,-21.133000000000003,G
3365,Spain,ESP,1982,12.192,B
3366,Spain,ESP,1983,1.989,D
3367,Spain,ESP,1984,12.325,B
3368,Spain,ESP,1985,-0.547,E
3369,Spain,ESP,1986,-13.314,G
3370,Spain,ESP,1987,2.469,D
3371,Spain,ESP,1988,21.842,B
3372,Spain,ESP,1989,-44.158,H
3373,Spain,ESP,1990,16.847,B
3374,Spain,ESP,1991,5.189,C
3375,Spain,ESP,1992,-23.228,G
3376,Spain,ESP,1993,15.158,B
3377,Spain,ESP,1994,10.564,B
3378,Spain,ESP,1995,-14.078,G
3379,Spain,ESP,1996,46.361000000000004,A
3380,Spain,ESP,1997,-13.956,G
3381,Spain,ESP,1998,-2.147,E
3382,Spain,ESP,1999,-30.95,H
3383,Spain,ESP,2000,18.631,B
3384,Spain,ESP,2001,31.085,A
3385,Spain,ESP,2002,-50.379,H
3386,Spain,ESP,2003,49.001000000000005,A
3387,Spain,ESP,2004,-26.099,H
3388,Spain,ESP,2005,-37.674,H
3389,Spain,ESP,2006,21.129,B
3390,Spain,ESP,2007,3.135,D
3391,Spain,ESP,2008,-10.219,G
3392,Spain,ESP,2009,7.016,C
3393,Spain,ESP,2010,40.468,A
3394,Spain,ESP,2011,-30.314,H
3395,Spain,ESP,2012,-26.369,H
3396,Spain,ESP,2013,41.246,A
3397,Spain,ESP,2014,5.516,C
3398,Spain,ESP,2015,-28.494,H
3399,Spain,ESP,2016,20.314,B
3400,Spain,ESP,2017,-45.338,H
3401,Spain,ESP,2018,40.312,A
3402,Spain,ESP,2019,-23.986,G
3403,Sri Lanka,LKA,1966,0.094,D
3404,Sri Lanka,LKA,1967,0.031,D
3405,Sri Lanka,LKA,1968,0.17800000000000002,D
3406,Sri Lanka,LKA,1969,0.20800000000000002,D
3407,Sri Lanka,LKA,1970,0.531,D
3408,Sri Lanka,LKA,1971,0.237,D
3409,Sri Lanka,LKA,1972,0.06,D
3410,Sri Lanka,LKA,1973,-0.42100000000000004,E
3411,Sri Lanka,LKA,1974,0.8390000000000001,D
3412,Sri Lanka,LKA,1975,0.21899999999999997,D
3413,Sri Lanka,LKA,1976,0.091,D
3414,Sri Lanka,LKA,1977,0.29,D
3415,Sri Lanka,LKA,1978,0.423,D
3416,Sri Lanka,LKA,1979,0.265,D
3417,Sri Lanka,LKA,1980,0.051,D
3418,Sri Lanka,LKA,1981,0.254,D
3419,Sri Lanka,LKA,1982,0.1,D
3420,Sri Lanka,LKA,1983,-1.084,E
3421,Sri Lanka,LKA,1984,2.431,D
3422,Sri Lanka,LKA,1985,0.843,D
3423,Sri Lanka,LKA,1986,0.693,D
3424,Sri Lanka,LKA,1987,-1.3,E
3425,Sri Lanka,LKA,1988,1.166,D
3426,Sri Lanka,LKA,1989,0.568,D
3427,Sri Lanka,LKA,1990,0.9540000000000001,D
3428,Sri Lanka,LKA,1991,-0.078,E
3429,Sri Lanka,LKA,1992,-0.602,E
3430,Sri Lanka,LKA,1993,2.489,D
3431,Sri Lanka,LKA,1994,0.8140000000000001,D
3432,Sri Lanka,LKA,1995,1.181,D
3433,Sri Lanka,LKA,1996,-3.5060000000000002,E
3434,Sri Lanka,LKA,1997,0.5429999999999999,D
3435,Sri Lanka,LKA,1998,1.2990000000000002,D
3436,Sri Lanka,LKA,1999,0.7290000000000001,D
3437,Sri Lanka,LKA,2000,-2.7039999999999997,E
3438,Sri Lanka,LKA,2001,-0.29600000000000004,E
3439,Sri Lanka,LKA,2002,-1.2,E
3440,Sri Lanka,LKA,2003,1.6369999999999998,D
3441,Sri Lanka,LKA,2004,-1.004,E
3442,Sri Lanka,LKA,2005,1.268,D
3443,Sri Lanka,LKA,2006,3.1060000000000003,D
3444,Sri Lanka,LKA,2007,-1.902,E
3445,Sri Lanka,LKA,2008,0.41700000000000004,D
3446,Sri Lanka,LKA,2009,-0.718,E
3447,Sri Lanka,LKA,2010,4.5089999999999995,D
3448,Sri Lanka,LKA,2011,-2.838,E
3449,Sri Lanka,LKA,2012,-3.373,E
3450,Sri Lanka,LKA,2013,9.235,C
3451,Sri Lanka,LKA,2014,-6.129,F
3452,Sri Lanka,LKA,2015,3.516,D
3453,Sri Lanka,LKA,2016,-4.486000000000001,E
3454,Sri Lanka,LKA,2017,-0.563,E
3455,Sri Lanka,LKA,2018,5.888999999999999,C
3456,Sri Lanka,LKA,2019,-4.015,E
3457,Sweden,SWE,1966,-2.594,E
3458,Sweden,SWE,1967,10.547,B
3459,Sweden,SWE,1968,-1.5190000000000001,E
3460,Sweden,SWE,1969,-19.192,G
3461,Sweden,SWE,1970,-0.9470000000000001,E
3462,Sweden,SWE,1971,29.230999999999998,A
3463,Sweden,SWE,1972,4.808,D
3464,Sweden,SWE,1973,17.025,B
3465,Sweden,SWE,1974,-7.242000000000001,F
3466,Sweden,SWE,1975,1.064,D
3467,Sweden,SWE,1976,-7.822,F
3468,Sweden,SWE,1977,-3.714,E
3469,Sweden,SWE,1978,11.828,B
3470,Sweden,SWE,1979,9.242,C
3471,Sweden,SWE,1980,-6.144,F
3472,Sweden,SWE,1981,2.458,D
3473,Sweden,SWE,1982,-13.019,G
3474,Sweden,SWE,1983,23.55,B
3475,Sweden,SWE,1984,12.117,B
3476,Sweden,SWE,1985,8.561,C
3477,Sweden,SWE,1986,-27.930999999999997,H
3478,Sweden,SWE,1987,30.336,A
3479,Sweden,SWE,1988,-5.475,F
3480,Sweden,SWE,1989,5.186,C
3481,Sweden,SWE,1990,2.108,D
3482,Sweden,SWE,1991,-25.721999999999998,H
3483,Sweden,SWE,1992,30.875,A
3484,Sweden,SWE,1993,0.7859999999999999,D
3485,Sweden,SWE,1994,-43.193999999999996,H
3486,Sweden,SWE,1995,24.997,B
3487,Sweden,SWE,1996,-45.433,H
3488,Sweden,SWE,1997,48.1,A
3489,Sweden,SWE,1998,15.797,B
3490,Sweden,SWE,1999,-8.478,F
3491,Sweden,SWE,2000,19.147000000000002,B
3492,Sweden,SWE,2001,-0.10099999999999999,E
3493,Sweden,SWE,2002,-36.238,H
3494,Sweden,SWE,2003,-36.086999999999996,H
3495,Sweden,SWE,2004,18.15,B
3496,Sweden,SWE,2005,31.52,A
3497,Sweden,SWE,2006,-30.776999999999997,H
3498,Sweden,SWE,2007,10.99,B
3499,Sweden,SWE,2008,6.388999999999999,C
3500,Sweden,SWE,2009,-10.524000000000001,G
3501,Sweden,SWE,2010,1.5130000000000001,D
3502,Sweden,SWE,2011,0.67,D
3503,Sweden,SWE,2012,29.534000000000002,A
3504,Sweden,SWE,2013,-46.229,H
3505,Sweden,SWE,2014,5.172000000000001,C
3506,Sweden,SWE,2015,28.25,A
3507,Sweden,SWE,2016,-34.559,H
3508,Sweden,SWE,2017,6.4479999999999995,C
3509,Sweden,SWE,2018,-8.192,F
3510,Sweden,SWE,2019,8.523,C
3511,Switzerland,CHE,1966,9.504,C
3512,Switzerland,CHE,1967,6.477,C
3513,Switzerland,CHE,1968,-0.93,E
3514,Switzerland,CHE,1969,-3.528,E
3515,Switzerland,CHE,1970,2.576,D
3516,Switzerland,CHE,1971,-0.358,E
3517,Switzerland,CHE,1972,-13.36,G
3518,Switzerland,CHE,1973,6.535,C
3519,Switzerland,CHE,1974,3.511,D
3520,Switzerland,CHE,1975,12.182,B
3521,Switzerland,CHE,1976,-17.74,G
3522,Switzerland,CHE,1977,25.112,A
3523,Switzerland,CHE,1978,-9.248,F
3524,Switzerland,CHE,1979,-5.212000000000001,F
3525,Switzerland,CHE,1980,10.454,B
3526,Switzerland,CHE,1981,4.659,D
3527,Switzerland,CHE,1982,2.351,D
3528,Switzerland,CHE,1983,-2.524,E
3529,Switzerland,CHE,1984,-14.357999999999999,G
3530,Switzerland,CHE,1985,5.995,C
3531,Switzerland,CHE,1986,2.37,D
3532,Switzerland,CHE,1987,4.915,D
3533,Switzerland,CHE,1988,3.112,D
3534,Switzerland,CHE,1989,-16.723,G
3535,Switzerland,CHE,1990,0.064,D
3536,Switzerland,CHE,1991,6.34,C
3537,Switzerland,CHE,1992,1.732,D
3538,Switzerland,CHE,1993,8.549,C
3539,Switzerland,CHE,1994,9.142999999999999,C
3540,Switzerland,CHE,1995,-10.835999999999999,G
3541,Switzerland,CHE,1996,-17.843,G
3542,Switzerland,CHE,1997,14.718,B
3543,Switzerland,CHE,1998,-1.5859999999999999,E
3544,Switzerland,CHE,1999,18.147000000000002,B
3545,Switzerland,CHE,2000,-8.808,F
3546,Switzerland,CHE,2001,11.714,B
3547,Switzerland,CHE,2002,-17.602,G
3548,Switzerland,CHE,2003,-1.7209999999999999,E
3549,Switzerland,CHE,2004,-3.352,E
3550,Switzerland,CHE,2005,-7.362,F
3551,Switzerland,CHE,2006,-1.245,E
3552,Switzerland,CHE,2007,10.882,B
3553,Switzerland,CHE,2008,1.493,D
3554,Switzerland,CHE,2009,-1.406,E
3555,Switzerland,CHE,2010,0.304,D
3556,Switzerland,CHE,2011,-10.086,G
3557,Switzerland,CHE,2012,15.489,B
3558,Switzerland,CHE,2013,-0.956,E
3559,Switzerland,CHE,2014,-1.67,E
3560,Switzerland,CHE,2015,-0.015,E
3561,Switzerland,CHE,2016,-9.711,F
3562,Switzerland,CHE,2017,-1.844,E
3563,Switzerland,CHE,2018,0.779,D
3564,Switzerland,CHE,2019,-0.084,E
3565,Taiwan,TWN,1966,0.20800000000000002,D
3566,Taiwan,TWN,1967,-0.075,E
3567,Taiwan,TWN,1968,3.417,D
3568,Taiwan,TWN,1969,-2.256,E
3569,Taiwan,TWN,1970,-0.519,E
3570,Taiwan,TWN,1971,0.628,D
3571,Taiwan,TWN,1972,1.514,D
3572,Taiwan,TWN,1973,-0.6579999999999999,E
3573,Taiwan,TWN,1974,3.628,D
3574,Taiwan,TWN,1975,1.544,D
3575,Taiwan,TWN,1976,-2.719,E
3576,Taiwan,TWN,1977,-0.7190000000000001,E
3577,Taiwan,TWN,1978,2.6189999999999998,D
3578,Taiwan,TWN,1979,-1.1079999999999999,E
3579,Taiwan,TWN,1980,-4.558,E
3580,Taiwan,TWN,1981,5.181,C
3581,Taiwan,TWN,1982,-0.027000000000000003,E
3582,Taiwan,TWN,1983,0.574,D
3583,Taiwan,TWN,1984,-1.673,E
3584,Taiwan,TWN,1985,4.488,D
3585,Taiwan,TWN,1986,0.358,D
3586,Taiwan,TWN,1987,-1.725,E
3587,Taiwan,TWN,1988,-2.32,E
3588,Taiwan,TWN,1989,0.527,D
3589,Taiwan,TWN,1990,4.216,D
3590,Taiwan,TWN,1991,-7.021,F
3591,Taiwan,TWN,1992,7.507000000000001,C
3592,Taiwan,TWN,1993,-6.797999999999999,F
3593,Taiwan,TWN,1994,2.6460000000000004,D
3594,Taiwan,TWN,1995,-0.617,E
3595,Taiwan,TWN,1996,-0.268,E
3596,Taiwan,TWN,1997,1.396,D
3597,Taiwan,TWN,1998,2.657,D
3598,Taiwan,TWN,1999,-3.197,E
3599,Taiwan,TWN,2000,-1.364,E
3600,Taiwan,TWN,2001,1.381,D
3601,Taiwan,TWN,2002,-6.428,F
3602,Taiwan,TWN,2003,0.648,D
3603,Taiwan,TWN,2004,0.42200000000000004,D
3604,Taiwan,TWN,2005,2.033,D
3605,Taiwan,TWN,2006,0.20600000000000002,D
3606,Taiwan,TWN,2007,0.8059999999999999,D
3607,Taiwan,TWN,2008,-0.37,E
3608,Taiwan,TWN,2009,-1.531,E
3609,Taiwan,TWN,2010,1.102,D
3610,Taiwan,TWN,2011,-0.57,E
3611,Taiwan,TWN,2012,4.238,D
3612,Taiwan,TWN,2013,-0.72,E
3613,Taiwan,TWN,2014,-2.895,E
3614,Taiwan,TWN,2015,0.32,D
3615,Taiwan,TWN,2016,5.194,C
3616,Taiwan,TWN,2017,-2.885,E
3617,Taiwan,TWN,2018,-2.511,E
3618,Taiwan,TWN,2019,2.623,D
3619,Thailand,THA,1966,0.619,D
3620,Thailand,THA,1967,0.8440000000000001,D
3621,Thailand,THA,1968,0.10300000000000001,D
3622,Thailand,THA,1969,-0.997,E
3623,Thailand,THA,1970,2.0580000000000003,D
3624,Thailand,THA,1971,0.725,D
3625,Thailand,THA,1972,-0.889,E
3626,Thailand,THA,1973,0.42200000000000004,D
3627,Thailand,THA,1974,1.6059999999999999,D
3628,Thailand,THA,1975,2.614,D
3629,Thailand,THA,1976,0.6609999999999999,D
3630,Thailand,THA,1977,-1.033,E
3631,Thailand,THA,1978,-3.208,E
3632,Thailand,THA,1979,3.2030000000000003,D
3633,Thailand,THA,1980,-5.528,F
3634,Thailand,THA,1981,4.725,D
3635,Thailand,THA,1982,2.394,D
3636,Thailand,THA,1983,-0.489,E
3637,Thailand,THA,1984,1.169,D
3638,Thailand,THA,1985,-1.083,E
3639,Thailand,THA,1986,5.113,C
3640,Thailand,THA,1987,-4.099,E
3641,Thailand,THA,1988,-0.9390000000000001,E
3642,Thailand,THA,1989,4.9830000000000005,D
3643,Thailand,THA,1990,-1.7,E
3644,Thailand,THA,1991,-1.097,E
3645,Thailand,THA,1992,-0.9620000000000001,E
3646,Thailand,THA,1993,-1.518,E
3647,Thailand,THA,1994,2.198,D
3648,Thailand,THA,1995,6.082000000000001,C
3649,Thailand,THA,1996,1.7280000000000002,D
3650,Thailand,THA,1997,-0.369,E
3651,Thailand,THA,1998,-5.537000000000001,F
3652,Thailand,THA,1999,-4.664,E
3653,Thailand,THA,2000,6.894,C
3654,Thailand,THA,2001,0.674,D
3655,Thailand,THA,2002,3.16,D
3656,Thailand,THA,2003,-0.563,E
3657,Thailand,THA,2004,-3.675,E
3658,Thailand,THA,2005,-0.7070000000000001,E
3659,Thailand,THA,2006,5.995,C
3660,Thailand,THA,2007,-0.10300000000000001,E
3661,Thailand,THA,2008,-2.799,E
3662,Thailand,THA,2009,-0.07400000000000001,E
3663,Thailand,THA,2010,-4.333,E
3664,Thailand,THA,2011,6.622000000000001,C
3665,Thailand,THA,2012,1.1540000000000001,D
3666,Thailand,THA,2013,-7.861000000000001,F
3667,Thailand,THA,2014,-0.715,E
3668,Thailand,THA,2015,-3.627,E
3669,Thailand,THA,2016,-0.604,E
3670,Thailand,THA,2017,2.8080000000000003,D
3671,Thailand,THA,2018,7.164,C
3672,Thailand,THA,2019,-3.2569999999999997,E
3673,Trinidad and Tobago,TTO,1966,0.0,D
3674,Trinidad and Tobago,TTO,1967,0.0,D
3675,Trinidad and Tobago,TTO,1968,0.0,D
3676,Trinidad and Tobago,TTO,1969,0.0,D
3677,Trinidad and Tobago,TTO,1970,0.0,D
3678,Trinidad and Tobago,TTO,1971,0.0,D
3679,Trinidad and Tobago,TTO,1972,0.0,D
3680,Trinidad and Tobago,TTO,1973,0.0,D
3681,Trinidad and Tobago,TTO,1974,0.0,D
3682,Trinidad and Tobago,TTO,1975,0.0,D
3683,Trinidad and Tobago,TTO,1976,0.0,D
3684,Trinidad and Tobago,TTO,1977,0.0,D
3685,Trinidad and Tobago,TTO,1978,0.0,D
3686,Trinidad and Tobago,TTO,1979,0.0,D
3687,Trinidad and Tobago,TTO,1980,0.0,D
3688,Trinidad and Tobago,TTO,1981,0.0,D
3689,Trinidad and Tobago,TTO,1982,0.0,D
3690,Trinidad and Tobago,TTO,1983,0.0,D
3691,Trinidad and Tobago,TTO,1984,0.0,D
3692,Trinidad and Tobago,TTO,1985,0.0,D
3693,Trinidad and Tobago,TTO,1986,0.0,D
3694,Trinidad and Tobago,TTO,1987,0.0,D
3695,Trinidad and Tobago,TTO,1988,0.0,D
3696,Trinidad and Tobago,TTO,1989,0.0,D
3697,Trinidad and Tobago,TTO,1990,0.0,D
3698,Trinidad and Tobago,TTO,1991,0.0,D
3699,Trinidad and Tobago,TTO,1992,0.0,D
3700,Trinidad and Tobago,TTO,1993,0.0,D
3701,Trinidad and Tobago,TTO,1994,0.0,D
3702,Trinidad and Tobago,TTO,1995,0.0,D
3703,Trinidad and Tobago,TTO,1996,0.0,D
3704,Trinidad and Tobago,TTO,1997,0.0,D
3705,Trinidad and Tobago,TTO,1998,0.0,D
3706,Trinidad and Tobago,TTO,1999,0.0,D
3707,Trinidad and Tobago,TTO,2000,0.0,D
3708,Trinidad and Tobago,TTO,2001,0.0,D
3709,Trinidad and Tobago,TTO,2002,0.0,D
3710,Trinidad and Tobago,TTO,2003,0.0,D
3711,Trinidad and Tobago,TTO,2004,0.0,D
3712,Trinidad and Tobago,TTO,2005,0.0,D
3713,Trinidad and Tobago,TTO,2006,0.0,D
3714,Trinidad and Tobago,TTO,2007,0.0,D
3715,Trinidad and Tobago,TTO,2008,0.0,D
3716,Trinidad and Tobago,TTO,2009,0.0,D
3717,Trinidad and Tobago,TTO,2010,0.0,D
3718,Trinidad and Tobago,TTO,2011,0.0,D
3719,Trinidad and Tobago,TTO,2012,0.0,D
3720,Trinidad and Tobago,TTO,2013,0.0,D
3721,Trinidad and Tobago,TTO,2014,0.0,D
3722,Trinidad and Tobago,TTO,2015,0.0,D
3723,Trinidad and Tobago,TTO,2016,0.0,D
3724,Trinidad and Tobago,TTO,2017,0.0,D
3725,Trinidad and Tobago,TTO,2018,0.0,D
3726,Trinidad and Tobago,TTO,2019,0.0,D
3727,Turkey,TUR,1966,0.442,D
3728,Turkey,TUR,1967,0.121,D
3729,Turkey,TUR,1968,2.2030000000000003,D
3730,Turkey,TUR,1969,0.75,D
3731,Turkey,TUR,1970,-1.145,E
3732,Turkey,TUR,1971,-1.1740000000000002,E
3733,Turkey,TUR,1972,1.65,D
3734,Turkey,TUR,1973,-1.669,E
3735,Turkey,TUR,1974,2.09,D
3736,Turkey,TUR,1975,7.077000000000001,C
3737,Turkey,TUR,1976,6.864,C
3738,Turkey,TUR,1977,0.5489999999999999,D
3739,Turkey,TUR,1978,2.1180000000000003,D
3740,Turkey,TUR,1979,2.65,D
3741,Turkey,TUR,1980,2.943,D
3742,Turkey,TUR,1981,3.522,D
3743,Turkey,TUR,1982,4.3069999999999995,D
3744,Turkey,TUR,1983,-7.843999999999999,F
3745,Turkey,TUR,1984,5.787999999999999,C
3746,Turkey,TUR,1985,-3.8369999999999997,E
3747,Turkey,TUR,1986,-0.479,E
3748,Turkey,TUR,1987,18.737000000000002,B
3749,Turkey,TUR,1988,28.699,A
3750,Turkey,TUR,1989,-30.583000000000002,H
3751,Turkey,TUR,1990,14.467,B
3752,Turkey,TUR,1991,-1.29,E
3753,Turkey,TUR,1992,10.790999999999999,B
3754,Turkey,TUR,1993,20.508000000000003,B
3755,Turkey,TUR,1994,-9.347000000000001,F
3756,Turkey,TUR,1995,13.764000000000001,B
3757,Turkey,TUR,1996,13.706,B
3758,Turkey,TUR,1997,-1.831,E
3759,Turkey,TUR,1998,6.702999999999999,C
3760,Turkey,TUR,1999,-20.976,G
3761,Turkey,TUR,2000,-10.552999999999999,G
3762,Turkey,TUR,2001,-19.512999999999998,G
3763,Turkey,TUR,2002,26.098000000000003,A
3764,Turkey,TUR,2003,3.891,D
3765,Turkey,TUR,2004,28.499000000000002,A
3766,Turkey,TUR,2005,-18.336,G
3767,Turkey,TUR,2006,11.85,B
3768,Turkey,TUR,2007,-23.034000000000002,G
3769,Turkey,TUR,2008,-7.405,F
3770,Turkey,TUR,2009,6.511,C
3771,Turkey,TUR,2010,40.714,A
3772,Turkey,TUR,2011,0.584,D
3773,Turkey,TUR,2012,13.413,B
3774,Turkey,TUR,2013,3.085,D
3775,Turkey,TUR,2014,-48.693999999999996,H
3776,Turkey,TUR,2015,66.426,A
